timestamp,airspeed,armed,attack_type,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,ml_verdict,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,timedelta,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1732729581.5751152,0.0,True,benign,-0.0233516879379749,-0.0143785299733281,-3.102687120437622,1.17,76,16.094,0,0,False,,,,66,104,3,20,0.0238514468073844,182,80.898,,39.1424152,,-76.7304842,False,0.0141333520000443,80.821,,39.1424148,,-76.7304838,-0.076,,39.1424148,,-76.7304838,9.212494850158691,6.33035945892334,-22.881986618041992,-1,POSCTL,,,,7,,ACTIVE,0.5008585453033447,-0.01,0.01,0.02,12,1,15,2,17760768,0,13
1732729581.6757998,0.0,True,benign,-0.0229114275425672,-0.0141677465289831,-3.1029839515686035,1.17,76,16.094,0,0,False,,,,66,104,3,20,0.0245572235435247,182,80.898,,39.1424152,,-76.7304842,False,0.1237140739999631,80.812,,39.1424147,,-76.7304838,-0.086,,39.1424147,,-76.7304838,9.219161987304688,6.332589626312256,-22.88605308532715,-1,POSCTL,,,,7,,ACTIVE,1732729581.1749413,-0.01,0.02,0.02,12,1,15,2,17760768,0,13
1732729581.7762957,0.0,True,benign,-0.0230013076215982,-0.0137348845601081,-3.103147506713867,1.17,76,16.094,0,0,False,,,,66,104,3,20,0.0245572235435247,182,80.898,,39.1424152,,-76.7304842,False,0.2238624260003234,80.807,,39.1424147,,-76.7304838,-0.091,,39.1424147,,-76.7304838,9.227636337280272,6.334011554718018,-22.890966415405277,-1,POSCTL,,,,7,,ACTIVE,0.6013543605804443,-0.02,0.01,0.01,12,1,15,2,17760768,0,13
1732729581.875527,0.0,True,benign,-0.0230384115129709,-0.0136173898354172,-3.1033880710601807,1.17,76,16.094,0,0,False,,,,66,104,3,20,0.0245572235435247,182,80.898,,39.1424152,,-76.7304842,False,0.3219560550001006,80.8,,39.1424146,,-76.7304838,-0.098,,39.1424146,,-76.7304838,9.234392166137695,6.334726810455322,-22.896015167236328,-1,POSCTL,,,,6,,ACTIVE,1732729581.2741723,-0.01,0.0,0.01,12,1,15,2,17760768,0,13
1732729581.9763484,0.0,True,benign,-0.0224171336740255,-0.0134941190481185,-3.1035492420196533,1.14,76,16.093,0,0,False,,,,66,104,3,20,0.0255661867558956,182,80.898,,39.1424152,,-76.7304842,False,0.42446329600034,80.796,,39.1424146,,-76.7304838,-0.101,,39.1424146,,-76.7304838,9.239907264709473,6.335500717163086,-22.900644302368164,-1,POSCTL,,,,6,,ACTIVE,0.7021758556365967,-0.02,0.01,0.01,12,1,15,2,17760768,0,13
1732729582.0760903,0.0,True,benign,-0.0224282480776309,-0.0132219046354293,-3.1037840843200684,1.14,76,16.093,0,0,False,,,,66,104,3,20,0.0255661867558956,182,80.898,,39.1424152,,-76.7304842,False,0.5230675739999242,80.793,,39.1424146,,-76.7304838,-0.104,,39.1424146,,-76.7304838,9.24448013305664,6.3371171951293945,-22.904516220092773,-1,POSCTL,,,,6,,ACTIVE,1732729581.3739145,-0.01,0.01,0.01,12,1,15,2,17760768,0,13
1732729582.176344,0.0,True,benign,-0.0224916394799947,-0.0133234085515141,-3.10406231880188,1.14,76,16.093,0,0,False,,,,66,104,3,20,0.0255661867558956,182,80.898,,39.1424152,,-76.7304842,False,0.6083032400001684,80.787,,39.1424145,,-76.7304838,-0.111,,39.1424145,,-76.7304838,9.249984741210938,6.337856769561768,-22.90778350830078,-1,POSCTL,,,,7,,ACTIVE,0.8024294376373291,0.0,0.0,0.01,12,1,15,2,17760768,0,13
1732729582.276371,0.0,True,benign,-0.0216098818928003,-0.0131003260612487,-3.1041531562805176,1.14,76,16.093,0,0,False,,,,66,104,3,21,0.0255661867558956,182,80.898,,39.1424152,,-76.7304842,False,0.7150209989999894,80.784,,39.1424145,,-76.7304838,-0.114,,39.1424145,,-76.7304838,9.249984741210938,6.337856769561768,-22.90778350830078,-1,POSCTL,,,,7,,ACTIVE,1732729581.4739416,0.0,0.0,0.01,12,1,15,2,17760768,0,13
1732729582.3765674,0.0,True,benign,-0.0212629586458206,-0.012633086182177,-3.1043589115142822,1.14,76,16.093,0,0,False,,,,66,104,3,21,0.0024122439790517,182,80.898,,39.1424152,,-76.7304842,False,0.8153405729999577,80.778,,39.1424145,,-76.7304838,-0.119,,39.1424145,,-76.7304838,9.25473976135254,6.337790489196777,-22.90996551513672,-1,POSCTL,,,,7,,ACTIVE,0.9026257991790771,0.0,0.0,0.0,12,1,15,2,17760768,0,13
1732729582.4766812,0.0,True,benign,-0.0205211769789457,-0.0128451446071267,-3.104203939437866,1.14,76,16.093,0,0,False,,,,66,104,3,21,0.0024122439790517,182,80.898,,39.1424152,,-76.7304842,False,0.907908110000335,80.777,,39.1424145,,-76.7304837,-0.121,,39.1424145,,-76.7304837,9.258429527282717,6.338772296905518,-22.91173553466797,-1,POSCTL,,,,7,,ACTIVE,1732729581.5740554,0.0,-0.01,0.0,12,1,15,2,17760768,0,13
1732729582.576878,0.0,True,benign,-0.0200468394905328,-0.0123763615265488,-3.104395627975464,1.14,76,16.093,0,0,False,,,,66,104,3,21,0.0024122439790517,182,80.898,,39.1424152,,-76.7304842,False,0.004410629999711,80.772,,39.1424145,,-76.7304837,-0.126,,39.1424145,,-76.7304837,9.26230525970459,6.3394389152526855,-22.91315269470215,-1,POSCTL,,,,6,,ACTIVE,1.0028226375579834,0.0,0.0,0.01,12,1,15,2,17760768,0,13
1732729582.677137,0.0,True,benign,-0.0200609546154737,-0.0118526518344879,-3.1044921875,1.13,76,16.089,0,0,False,,,,66,104,3,21,0.016593936830759,182,80.898,,39.1424152,,-76.7304842,False,0.1147478339998997,80.768,,39.1424145,,-76.7304837,-0.129,,39.1424145,,-76.7304837,9.26805305480957,6.339251518249512,-22.91572380065918,-1,POSCTL,,,,6,,ACTIVE,1732729581.6743145,0.0,-0.01,0.01,12,1,15,2,17760768,0,13
1732729582.7773926,0.0,True,benign,-0.019246332347393,-0.0120136979967355,-3.10478949546814,1.13,76,16.089,0,0,False,,,,66,104,3,21,0.016593936830759,182,80.898,,39.1424152,,-76.7304842,False,0.2067268339997099,80.763,,39.1424144,,-76.7304837,-0.135,,39.1424144,,-76.7304837,9.272818565368652,6.33961820602417,-22.91781997680664,-1,POSCTL,,,,6,,ACTIVE,1.1030783653259275,0.01,-0.01,0.01,12,1,15,2,17760768,0,13
1732729582.8776348,0.0,True,benign,-0.0181774832308292,-0.0120509099215269,-3.104855298995972,1.13,76,16.089,0,0,False,,,,66,104,3,21,0.016593936830759,182,80.898,,39.1424152,,-76.7304842,False,0.3116507039999305,80.76,,39.1424144,,-76.7304837,-0.137,,39.1424144,,-76.7304837,9.276846885681152,6.339400291442871,-22.91877174377441,-1,POSCTL,,,,7,,ACTIVE,1732729581.7745564,0.01,-0.02,0.0,12,1,15,2,17760768,0,13
1732729582.9780874,0.0,True,benign,-0.018496036529541,-0.0116955609992146,-3.1050593852996826,1.13,76,16.089,0,0,False,,,,66,104,3,21,0.016593936830759,182,80.898,,39.1424152,,-76.7304842,False,0.415530611000122,80.755,,39.1424144,,-76.7304837,-0.143,,39.1424144,,-76.7304837,9.281720161437988,6.339174747467041,-22.91935157775879,-1,POSCTL,,,,7,,ACTIVE,1.20353102684021,0.01,-0.01,0.0,12,1,15,2,17760768,0,13
1732729583.0782688,0.0,True,benign,-0.0184555202722549,-0.0115253096446394,-3.105266571044922,1.13,76,16.089,0,0,False,,,,66,104,3,21,0.0257621854543685,182,80.898,,39.1424152,,-76.7304842,False,0.5108072039997751,80.752,,39.1424144,,-76.7304837,-0.145,,39.1424144,,-76.7304837,9.285893440246582,6.340028762817383,-22.9204158782959,-1,POSCTL,,,,7,,ACTIVE,1732729581.8747375,0.01,-0.01,0.0,12,1,15,2,17760768,0,13
1732729583.1786337,0.0,True,benign,-0.0181579049676656,-0.0112897809594869,-3.10508394241333,1.13,76,16.089,0,0,False,,,,66,104,3,21,0.0257621854543685,182,80.898,,39.1424152,,-76.7304842,False,0.6160552589999497,80.748,,39.1424144,,-76.7304837,-0.15,,39.1424144,,-76.7304837,9.285893440246582,6.340028762817383,-22.9204158782959,-1,POSCTL,,,,7,,ACTIVE,1.3038957118988037,0.02,0.0,0.0,12,1,15,2,17760768,0,13
1732729583.2788208,0.0,True,benign,-0.0184573736041784,-0.0109429946169257,-3.1053659915924072,1.13,76,16.089,0,0,False,,,,66,104,3,21,0.0257621854543685,182,80.898,,39.1424152,,-76.7304842,False,0.6929259439998532,80.746,,39.1424144,,-76.7304837,-0.152,,39.1424144,,-76.7304837,9.288722038269045,6.341992378234863,-22.92119789123535,-1,POSCTL,,,,7,,ACTIVE,1732729581.974925,0.02,-0.01,0.0,12,1,15,2,17760768,0,13
1732729583.3797526,0.0,True,benign,-0.0177887547761201,-0.0114191500470042,-3.1053292751312256,1.13,76,16.079,0,0,False,,,,66,104,3,21,0.0336406603455543,182,80.898,,39.1424152,,-76.7304842,False,0.8174919260000024,80.743,,39.1424144,,-76.7304837,-0.154,,39.1424144,,-76.7304837,9.29283046722412,6.343754768371582,-22.92215156555176,-1,POSCTL,,,,7,,ACTIVE,1.40482759475708,0.03,0.0,0.0,12,1,15,2,17760768,0,13
1732729583.4789736,0.0,True,benign,-0.0177227854728698,-0.0115994764491915,-3.105478048324585,1.13,76,16.079,0,0,False,,,,66,104,3,21,0.0336406603455543,182,80.898,,39.1424152,,-76.7304842,False,0.9040592589999504,80.738,,39.1424144,,-76.7304837,-0.16,,39.1424144,,-76.7304837,9.29736328125,6.346362113952637,-22.92253303527832,-1,POSCTL,,,,7,,ACTIVE,1732729582.074146,0.03,-0.01,0.0,12,1,15,2,17760768,0,13
1732729583.5801332,0.0,True,benign,-0.0179282054305076,-0.0112996809184551,-3.105496406555176,1.13,76,16.079,0,0,False,,,,66,104,3,21,0.0336406603455543,182,80.898,,39.1424152,,-76.7304842,False,0.0270039450001604,80.734,,39.1424144,,-76.7304836,-0.164,,39.1424144,,-76.7304836,9.302679061889648,6.349067211151123,-22.924562454223636,-1,POSCTL,,,,7,,ACTIVE,1.5059871673583984,0.02,0.0,0.0,12,1,15,2,17760768,0,13
1732729583.680155,0.0,True,benign,-0.0177303999662399,-0.0113350003957748,-3.105790376663208,1.13,76,16.079,0,0,False,,,,66,104,3,21,0.0426644459366798,182,80.898,,39.1424152,,-76.7304842,False,0.1272736860000805,80.728,,39.1424144,,-76.7304836,-0.17,,39.1424144,,-76.7304836,9.30833339691162,6.352090835571289,-22.92490005493164,-1,POSCTL,,,,7,,ACTIVE,1732729582.174168,0.04,0.0,0.0,12,1,15,2,17760768,0,13
1732729583.779854,0.0,True,benign,-0.0180643741041421,-0.0113344639539718,-3.106257438659668,1.13,76,16.079,0,0,False,,,,66,104,3,21,0.0426644459366798,182,80.898,,39.1424152,,-76.7304842,False,0.2109822040001745,80.724,,39.1424144,,-76.7304836,-0.174,,39.1424144,,-76.7304836,9.31431484222412,6.356751441955566,-22.927133560180664,-1,POSCTL,,,,7,,ACTIVE,1.6056861877441406,0.04,0.0,0.0,12,1,15,2,17760768,0,13
1732729583.8796277,0.0,True,benign,-0.0179640930145978,-0.01091362349689,-3.106522798538208,1.13,76,16.079,0,0,False,,,,66,104,3,21,0.0426644459366798,182,80.898,,39.1424152,,-76.7304842,False,0.3186623709998457,80.717,,39.1424144,,-76.7304835,-0.181,,39.1424144,,-76.7304835,9.31431484222412,6.356751441955566,-22.927133560180664,-1,POSCTL,,,,7,,ACTIVE,1732729582.2739415,0.04,0.0,0.0,12,1,15,2,17760768,0,13
1732729583.9805024,0.0,True,benign,-0.0183203425258398,-0.0109355468302965,-3.106581449508667,1.13,76,16.079,0,0,False,,,,66,104,3,21,0.0426644459366798,182,80.898,,39.1424152,,-76.7304842,False,0.4276213339999231,80.713,,39.1424143,,-76.7304835,-0.184,,39.1424143,,-76.7304835,9.321041107177734,6.359755039215088,-22.92904663085937,-1,POSCTL,,,,7,,ACTIVE,1.7065608501434326,0.04,0.0,0.0,12,1,15,2,17760768,0,13
1732729584.0800362,0.0,True,benign,-0.0180641766637563,-0.0108084883540868,-3.1067612171173096,1.12,75,16.077,0,0,False,,,,66,104,3,21,0.0528089925646781,181,80.898,,39.1424152,,-76.7304842,False,0.5173979820001477,80.709,,39.1424143,,-76.7304835,-0.189,,39.1424143,,-76.7304835,9.32520580291748,6.362840175628662,-22.93026733398437,-1,POSCTL,,,,7,,ACTIVE,1732729582.3734753,0.05,0.0,0.0,12,1,15,2,17760768,0,13
1732729584.1799872,0.0,True,benign,-0.0180675704032182,-0.0103024616837501,-3.106362581253052,1.12,75,16.077,0,0,False,,,,66,104,3,21,0.0528089925646781,181,80.898,,39.1424152,,-76.7304842,False,0.6189251480000166,80.705,,39.1424143,,-76.7304834,-0.193,,39.1424143,,-76.7304834,9.330052375793455,6.365053653717041,-22.931276321411133,-1,POSCTL,,,,7,,ACTIVE,1.8065118789672847,0.05,0.0,0.0,12,1,15,2,17760768,0,13
1732729584.280712,0.0,True,benign,-0.0186145268380641,-0.0098316464573144,-3.106259822845459,1.12,75,16.077,0,0,False,,,,66,104,3,21,0.0528089925646781,181,80.898,,39.1424152,,-76.7304842,False,0.726754721999896,80.698,,39.1424143,,-76.7304834,-0.199,,39.1424143,,-76.7304834,9.33507251739502,6.366507530212402,-22.931249618530277,-1,POSCTL,,,,6,,ACTIVE,1732729582.4742002,0.04,0.0,0.0,12,1,15,2,17760768,0,13
1732729584.3815775,0.0,True,benign,-0.0182389467954635,-0.0096437446773052,-3.106283187866211,1.12,75,16.077,0,0,False,,,,66,104,3,21,0.045182604342699,182,80.898,,39.1424152,,-76.7304842,False,0.8285033699999076,80.693,,39.1424143,,-76.7304834,-0.204,,39.1424143,,-76.7304834,9.342843055725098,6.367987155914307,-22.932891845703125,-1,POSCTL,,,,6,,ACTIVE,1.9073774814605715,0.04,0.0,0.0,12,1,15,2,17760768,0,13
1732729584.4810586,0.0,True,benign,-0.018134469166398,-0.0096951257437467,-3.1060357093811035,1.12,75,16.077,0,0,False,,,,66,104,3,21,0.045182604342699,182,80.898,,39.1424152,,-76.7304842,False,0.926861388999896,80.683,,39.1424143,,-76.7304834,-0.215,,39.1424143,,-76.7304834,9.35268497467041,6.370234489440918,-22.935670852661133,-1,POSCTL,,,,6,,ACTIVE,1732729582.573681,0.05,0.0,0.0,12,1,15,2,17760768,0,13
1732729584.5812523,0.0,True,benign,-0.0177607759833335,-0.0097425477579236,-3.1062018871307373,1.12,75,16.077,0,0,False,,,,66,104,3,21,0.045182604342699,182,80.898,,39.1424152,,-76.7304842,False,0.0045811489999323,80.678,,39.1424143,,-76.7304834,-0.22,,39.1424143,,-76.7304834,9.360980033874512,6.372076988220215,-22.93805885314941,-1,POSCTL,,,,6,,ACTIVE,2.007571220397949,0.05,-0.01,0.0,12,1,15,2,17760768,0,13
1732729584.682612,0.0,True,benign,-0.0179853308945894,-0.0092544145882129,-3.1065714359283447,1.12,75,16.077,0,0,False,,,,66,104,3,21,0.045182604342699,182,80.898,,39.1424152,,-76.7304842,False,0.12645253699975,80.673,,39.1424143,,-76.7304834,-0.225,,39.1424143,,-76.7304834,9.3676118850708,6.372583866119385,-22.940000534057617,-1,POSCTL,,,,6,,ACTIVE,1732729582.6750407,0.05,-0.02,0.0,12,1,15,2,17760768,0,13
1732729584.7814877,0.0,True,benign,-0.0179061070084571,-0.0091118179261684,-3.1063549518585205,1.12,75,16.059,0,0,False,,,,66,104,3,20,0.0719012916088104,182,80.898,,39.1424152,,-76.7304842,False,0.2010891669997363,80.665,,39.1424142,,-76.7304834,-0.232,,39.1424142,,-76.7304834,9.3676118850708,6.372583866119385,-22.940000534057617,-1,POSCTL,,,,6,,ACTIVE,2.1064467430114746,0.06,-0.03,0.0,12,1,15,2,17760768,0,13
1732729584.881793,0.0,True,benign,-0.0178430899977684,-0.0088156498968601,-3.1063544750213623,1.12,75,16.059,0,0,False,,,,66,104,3,21,0.0719012916088104,182,80.898,,39.1424152,,-76.7304842,False,0.3060060369998609,80.663,,39.1424142,,-76.7304834,-0.235,,39.1424142,,-76.7304834,9.372109413146973,6.372741222381592,-22.940528869628903,-1,POSCTL,,,,6,,ACTIVE,1732729582.7753465,0.06,-0.03,0.0,12,1,15,2,17760768,0,13
1732729584.9819672,0.0,True,benign,-0.017537148669362,-0.0088471611961722,-3.1063029766082764,1.12,75,16.059,0,0,False,,,,66,104,3,21,0.0719012916088104,182,80.898,,39.1424152,,-76.7304842,False,0.4041525369998453,80.657,,39.1424142,,-76.7304834,-0.24,,39.1424142,,-76.7304834,9.376201629638672,6.371854782104492,-22.941143035888672,-1,POSCTL,,,,6,,ACTIVE,2.206620931625366,0.06,-0.04,0.0,12,1,15,2,17760768,0,13
1732729585.082201,0.0,True,benign,-0.0175437778234481,-0.0086164772510528,-3.1068432331085205,1.12,75,16.059,0,0,False,,,,66,104,3,21,0.0799448862671852,181,80.898,,39.1424152,,-76.7304842,False,0.5116443150000123,80.655,,39.1424142,,-76.7304834,-0.243,,39.1424142,,-76.7304834,9.381529808044434,6.371317386627197,-22.94357681274414,-1,POSCTL,,,,6,,ACTIVE,1732729582.87558,0.06,-0.04,0.0,12,1,15,2,17760768,0,13
1732729585.1824868,0.0,True,benign,-0.0170048773288726,-0.0085407579317688,-3.107072591781616,1.12,75,16.059,0,0,False,,,,66,104,3,20,0.0799448862671852,181,80.898,,39.1424152,,-76.7304842,False,0.625216110999645,80.65,,39.1424142,,-76.7304834,-0.248,,39.1424142,,-76.7304834,9.385720252990724,6.370612144470215,-22.945825576782227,-1,POSCTL,,,,6,,ACTIVE,2.3069067001342773,0.06,-0.05,0.0,12,1,15,2,17760768,0,13
1732729585.282845,0.0,True,benign,-0.0168012138456106,-0.0082882475107908,-3.1071696281433105,1.12,75,16.059,0,0,False,,,,66,104,3,20,0.0799448862671852,181,80.898,,39.1424152,,-76.7304842,False,0.7118066299999555,80.647,,39.1424142,,-76.7304834,-0.251,,39.1424142,,-76.7304834,9.390129089355469,6.369502544403076,-22.947174072265625,-1,POSCTL,,,,6,,ACTIVE,1732729582.9759383,0.06,-0.05,0.01,12,1,15,2,17760768,0,13
1732729585.3834295,0.0,True,benign,-0.0168874394148588,-0.0080753052607178,-3.107197999954224,1.12,75,16.053,0,0,False,,,,66,104,3,20,0.0799448862671852,181,80.898,,39.1424152,,-76.7304842,False,0.8261294629996883,80.641,,39.1424142,,-76.7304834,-0.257,,39.1424142,,-76.7304834,9.395733833312988,6.3683061599731445,-22.94864845275879,-1,POSCTL,,,,6,,ACTIVE,2.4074912071228027,0.06,-0.06,0.0,12,1,15,2,17760768,0,13
1732729585.4835503,0.0,True,benign,-0.0166417341679334,-0.0078098331578075,-3.107905626296997,1.12,75,16.053,0,0,False,,,,66,104,3,20,0.0929443389177322,181,80.898,,39.1424152,,-76.7304842,False,0.9190207039996494,80.635,,39.1424141,,-76.7304834,-0.262,,39.1424141,,-76.7304834,9.403526306152344,6.368509769439697,-22.951961517333984,-1,POSCTL,,,,6,,ACTIVE,1732729583.076059,0.06,-0.05,0.01,12,1,15,2,17760768,0,13
1732729585.5840952,0.0,True,static_gps_spoofer,-0.0173093844205141,-0.0074646333232522,-3.108104944229126,1.12,75,16.053,0,0,False,,,,66,104,3,20,0.0929443389177322,181,80.898,,39.1424152,,-76.7304842,False,0.0267977589996917,80.627,,38.897837218405606,,-77.03660474298094,-0.271,,39.1424141,,-76.7304834,9.403526306152344,6.368509769439697,-22.951961517333984,-1,POSCTL,,,,6,,ACTIVE,2.508035898208618,0.06,-0.05,0.0,12,1,15,2,17760768,0,13
1732729585.6839063,0.0,True,static_gps_spoofer,-0.0172904375940561,-0.0073177786543965,-3.10813570022583,1.12,75,16.053,0,0,False,,,,66,104,3,20,0.0929443389177322,181,80.898,,39.1424152,,-76.7304842,False,0.1279036659998382,80.624,,38.89792839580934,,-77.03657483703132,-0.274,,39.1424141,,-76.7304834,9.410266876220703,6.367858409881592,-22.95445442199707,-1,POSCTL,,,,6,,ACTIVE,1732729583.1758704,0.07,-0.05,0.01,12,1,15,2,17760768,0,13
1732729585.7841728,0.0,True,static_gps_spoofer,-0.0170746706426143,-0.0070541738532483,-3.1083984375,1.12,75,16.053,0,0,False,,,,66,104,3,20,0.1014410853385925,181,80.898,,39.1424152,,-76.7304842,False,0.2272076659996855,80.613,,38.89799050844192,,-77.03646451552619,-0.285,,39.1424141,,-76.7304834,9.417747497558594,6.367010116577148,-22.9552001953125,-1,POSCTL,,,,6,,ACTIVE,2.608302354812622,0.07,-0.05,0.0,12,1,15,2,17760768,0,13
1732729585.884288,0.0,True,static_gps_spoofer,-0.0167583189904689,-0.0067872535437345,-3.108559846878052,1.12,75,16.053,0,0,False,,,,66,104,3,20,0.1014410853385925,181,80.898,,39.1424152,,-76.7304842,False,0.3153405179996298,80.608,,38.898044575755506,,-77.03662274488897,-0.29,,39.1424141,,-76.7304834,9.426860809326172,6.368686199188232,-22.95816993713379,-1,POSCTL,,,,6,,ACTIVE,1732729583.2759857,0.07,-0.05,0.0,12,1,15,2,17760768,0,13
